target_url,target_date,target_site,target_attributions,source_0,source_0_date,source_0_site,source_0_overlap,source_0_attributions,source_1,source_1_date,source_1_site,source_1_overlap,source_1_attributions,source_2,source_2_date,source_2_site,source_2_overlap,source_2_attributions,source_3,source_3_date,source_3_site,source_3_overlap,source_3_attributions,source_4,source_4_date,source_4_site,source_4_overlap,source_4_attributions,source_5,source_5_date,source_5_site,source_5_overlap,source_5_attributions,source_6,source_6_date,source_6_site,source_6_overlap,source_6_attributions,classification
https://newsghana.com.gh/china-endeavors-to-ensure-internet-celebrity-economy-brings-consumers-better-products-and-experience,2022-04-07,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0407/c90000-10080852.html,2022-04-07,en.people.cn,0.6666666666666666,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/chinas-revised-patent-law-introduces-open-licensing-system-to-promote-use-of-idle-patents,2022-02-16,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0217/c90000-9959230.html,2022-02-17,en.people.cn,0.8064516129032258,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/chinas-military-expenditure-maintains-reasonable-steady-growth,2022-03-13,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0313/c90000-9970440.html,2022-03-13,en.people.cn,0.7368421052631579,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/china-endeavors-to-enable-more-users-to-enjoy-the-convenience-of-e-cny,2022-04-08,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0408/c90000-10081455.html,2022-04-08,en.people.cn,0.7619047619047619,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/digital-yuan-injects-fresh-dynamism-into-chinese-economy,2022-02-25,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0225/c90000-9962906.html,2022-02-25,en.people.cn,0.75,People's Daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/in-orbit-construction-of-chinas-space-station-to-be-completed-in-2022,2022-04-21,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0420/c90000-10086294.html,2022-04-20,en.people.cn,0.8214285714285714,People's Daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/china-eu-make-contributions-to-progress-of-world-peace,2022-04-07,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0407/c90000-10080834.html,2022-04-07,en.people.cn,0.7391304347826086,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/chinas-auto-exports-on-fast-growth,2022-07-23,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0723/c90000-10126540.html,2022-07-23,en.people.cn,0.782608695652174,People's Daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/one-country-two-systems-principle-boosts-hong-kongs-prosperity-stability,2022-06-28,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0628/c90000-10115781.html,2022-06-28,en.people.cn,0.8148148148148148,People's Daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/china-sees-fruitful-achievements-in-protection-of-siberian-tigers-amur-leopards,2022-07-28,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0728/c90000-10128338.html,2022-07-28,en.people.cn,0.7619047619047619,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/sco-to-create-brighter-prospects-of-common-development,2022-09-14,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0914/c90000-10146654.html,2022-09-14,en.people.cn,0.7916666666666666,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/countries-should-always-keep-their-future-in-their-own-hands,2022-04-27,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0427/c90000-10089805.html,2022-04-27,en.people.cn,0.8148148148148148,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/chinas-poverty-alleviation-experience-worth-learning-president-emeritus-of-world-food-prize-foundation,2022-08-20,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0818/c90000-10136601.html,2022-08-18,en.people.cn,0.76,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/digital-transformation-in-energy-sector-gives-boost-to-green-low-carbon-development,2022-03-18,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0318/c90000-9972900.html,2022-03-18,en.people.cn,0.7727272727272727,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/full-text-of-xis-remarks-at-session-i-of-g20-summit-in-bali,2022-11-21,newsghana.com.gh,People's Daily,https://www.chinadaily.com.cn/a/202211/15/WS63736affa310491754329dcd.html,2022-11-15,chinadaily.com.cn,0.7777777777777778,Xinhua,http://www.chinadaily.com.cn/a/202211/16/WS637426e7a310491754329eec.html,2022-11-16,chinadaily.com.cn,0.7037037037037037,China Daily,http://lr.china-embassy.gov.cn/eng/zgyw/202211/t20221115_10975360.htm,2022-11-15,lr.china-embassy.gov.cn,0.6666666666666666,,http://www.chinadaily.com.cn/a/202211/15/WS63736affa310491754329dcd.html,2022-11-15,chinadaily.com.cn,0.7777777777777778,Xinhua,https://www.chinadaily.com.cn/a/202211/16/WS637426e7a310491754329eec.html,2022-11-16,chinadaily.com.cn,0.7037037037037037,China Daily,https://english.news.cn/20221115/323e30b92da9488daaa4781d748d3754/c.html,2022-11-15,english.news.cn,0.7777777777777778,Xinhua,http://en.people.cn/n3/2022/1116/c90000-10171979.html,2022-11-16,en.people.cn,0.7777777777777778,Xinhua,state-media
https://newsghana.com.gh/chinas-beidou-system-achieves-in-depth-integration-with-various-industries,2022-05-26,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0526/c90000-10101579.html,2022-05-26,en.people.cn,0.8076923076923077,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/more-robots-entering-peoples-daily-life,2022-10-29,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/1028/c90000-10164542.html,2022-10-28,en.people.cn,0.7368421052631579,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/key-tunnel-of-south-to-north-water-diversion-project-completed,2022-09-07,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0908/c90000-10144716.html,2022-09-08,en.people.cn,0.7083333333333334,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/chinas-protection-of-giant-pandas-brings-significant-benefits-to-other-species,2022-04-01,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0401/c90000-10078872.html,2022-04-01,en.people.cn,0.7894736842105263,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/china-to-make-greater-contributions-to-human-progress,2022-10-25,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/1025/c90000-10163211.html,2022-10-25,en.people.cn,0.8148148148148148,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/applications-of-sci-tech-achievements-at-winter-olympics-reflect-chinas-strength-to-build-bright-future-with-world,2022-02-16,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0217/c90000-9959228.html,2022-02-17,en.people.cn,0.76,People's Daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/chinese-ship-making-industry-eyes-on-green-intelligent-vessels,2022-07-05,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0702/c90000-10118115.html,2022-07-02,en.people.cn,0.7391304347826086,People's Daily Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/head-of-state-diplomacy-charts-course-ahead-for-china-u-s-relations,2022-11-17,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/1117/c90000-10172775.html,2022-11-17,en.people.cn,0.8333333333333334,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/beijing-2022-will-be-grand-sports-event-that-inspires-the-world,2022-01-27,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0126/c90000-9949556.html,2022-01-26,en.people.cn,0.6818181818181818,People's Daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/atmis-deploys-160-new-police-officers-to-beef-up-security-in-somalia,2022-07-15,newsghana.com.gh,Xinhua,https://africa.cgtn.com/2022/07/15/au-deploys-160-new-police-officers-to-beef-up-security-in-somalia,2022-07-15,africa.cgtn.com,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/china-sees-intensive-extensive-development-of-opening-up-in-past-10-years,2022-09-20,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0920/c90000-10149386.html,2022-09-20,en.people.cn,0.7692307692307693,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/china-employs-digital-technology-for-rural-vitalization,2022-02-16,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0217/c90000-9959231.html,2022-02-17,en.people.cn,0.7368421052631579,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/u-s-unilateral-sanctions-undermine-stability-of-global-industrial-supply-chains,2022-08-04,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0804/c90000-10130990.html,2022-08-04,en.people.cn,0.7368421052631579,People's Daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/chinas-proposals-accord-with-general-trend-of-world-peace-devt-president-of-sri-lanka-china-friendship-association,2022-06-07,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0607/c90000-10106561.html,2022-06-07,en.people.cn,0.7241379310344828,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/cpc-has-strong-organizing-and-mobilizing-capability-head-of-myanmars-national-unity-party,2022-11-30,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/1130/c90000-10177935.html,2022-11-30,en.people.cn,0.7931034482758621,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/the-promotion-and-protection-of-human-rights-is-a-common-cause-of-all-countries,2022-03-03,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0303/c90000-9965199.html,2022-03-03,en.people.cn,0.68,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/china-achieves-fruitful-results-in-international-art-exchanges,2022-10-11,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/1011/c90000-10156596.html,2022-10-11,en.people.cn,0.782608695652174,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/china-sees-remarkable-ecological-progress-over-past-10-years,2022-09-15,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0915/c90000-10147201.html,2022-09-15,en.people.cn,0.8571428571428571,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/unprecedented-happy-life-enjoyed-by-people-of-all-ethnic-groups-represents-biggest-human-rights,2022-05-26,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0526/c90000-10101582.html,2022-05-26,en.people.cn,0.8,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/with-hegemonic-thinking-the-u-s-cant-vindicate-itself-of-its-bio-military-activities,2022-04-04,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0402/c90000-10079288.html,2022-04-02,en.people.cn,0.5185185185185185,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/u-s-should-face-up-to-and-solve-its-own-human-rights-problems,2022-03-02,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0302/c90000-9964649.html,2022-03-02,en.people.cn,0.75,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/yangshan-port-in-shanghai-strives-to-build-world-class-terminals,2022-02-26,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0226/c90000-9963128.html,2022-02-26,en.people.cn,0.7222222222222222,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/digital-yuan-a-new-infrastructure-of-china-in-era-of-digital-economy,2022-01-19,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0119/c90000-9946716.html,2022-01-19,en.people.cn,0.7272727272727273,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://www.ghanaiantimes.com.gh/russian-ukraine-conflict-poses-new-challenge-to-global-food-security,2022-04-01,ghanaiantimes.com.gh,,http://en.people.cn/n3/2022/0401/c90000-10079066.html,2022-04-01,en.people.cn,0.8333333333333334,Xinhua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unattributed
https://newsghana.com.gh/china-ranks-first-globally-in-international-patent-applications-for-third-consecutive-year,2022-04-28,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0428/c90000-10090378.html,2022-04-28,en.people.cn,0.7368421052631579,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/chinas-beidou-system-enters-new-stage-of-continuous-and-stable-services-rapid-development,2022-03-14,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0315/c90000-9971155.html,2022-03-15,en.people.cn,0.6842105263157895,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
http://myinfo.com.gh/2022/11/ghana-listed-among-8-african-countries-where-monkeypox-is-endemic-africa-cdc,2022-11-02,myinfo.com.gh,,http://en.people.cn/n3/2022/1028/c90000-10164656.html,2022-10-28,en.people.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unattributed
https://newsghana.com.gh/china-embraces-another-breakthrough-in-cloud-computing,2022-06-21,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0621/c90000-10112327.html,2022-06-21,en.people.cn,0.6875,People's Daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/xi-facing-challenges-against-mankind-seeking-solutions-from-global-perspective-former-mexican-ambassador-to-china,2022-06-15,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0615/c90000-10109818.html,2022-06-15,en.people.cn,0.75,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/community-with-shared-future-for-mankind-unveils-secret-to-sustainable-development,2022-07-06,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0706/c90000-10119484.html,2022-07-06,en.people.cn,0.8,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/ghana-records-highest-inflation-rate-since-2004,2022-05-12,newsghana.com.gh,Xinhua,https://africa.cgtn.com/2022/05/12/ghana-records-highest-inflation-rate-since-2004,2022-05-12,africa.cgtn.com,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/tibetan-people-enjoy-happy-tibetan-new-year,2022-03-07,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0306/c90000-9966827.html,2022-03-06,en.people.cn,0.75,People's Daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/biodiversity-enhanced-in-chinas-qinling-mountains,2022-08-09,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0809/c90000-10132946.html,2022-08-09,en.people.cn,0.7222222222222222,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/mwalimu-julius-nyerere-leadership-school-holds-inauguration-ceremony,2022-03-04,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0304/c90000-9965681.html,2022-03-04,en.people.cn,0.7727272727272727,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/china-sees-accelerated-development-of-happiness-industry-over-past-decade,2022-10-15,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/1015/c90000-10158585.html,2022-10-15,en.people.cn,0.8214285714285714,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/china-sees-leapfrog-development-of-photovoltaic-industry,2022-10-10,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/1010/c90000-10156046.html,2022-10-10,en.people.cn,0.6956521739130435,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/china-sco-demonstration-area-in-qingdao-builds-new-platform-of-belt-and-road-cooperation,2022-09-14,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0914/c90000-10146630.html,2022-09-14,en.people.cn,0.7391304347826086,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/china-on-its-way-to-dual-carbon-goals,2022-09-29,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0929/c90000-10153198.html,2022-09-29,en.people.cn,0.8148148148148148,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/japan-severely-breaches-obligations-under-international-law-by-persisting-in-discharge-of-nuclear-contaminated-water-into-ocean,2022-04-15,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0415/c90000-10084515.html,2022-04-15,en.people.cn,0.7931034482758621,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/intelligent-equipment-systems-upgrade-village-clinics-across-china,2022-07-11,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0712/c90000-10121799.html,2022-07-12,en.people.cn,0.7391304347826086,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/hksars-election-of-sixth-term-chief-executive-a-new-practice-of-patriots-administering-hong-kong,2022-05-11,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0511/c90000-10094994.html,2022-05-11,en.people.cn,0.7142857142857143,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/china-lends-a-hand-to-tanzanias-sisal-industry,2022-03-01,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0301/c90000-9964258.html,2022-03-01,en.people.cn,0.75,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/china-ensures-safety-of-underwater-cultural-relics-with-technological-means,2022-04-19,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0419/c90000-10085704.html,2022-04-19,en.people.cn,0.7727272727272727,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/nighttime-museums-make-peoples-cultural-life-more-splendid,2022-09-13,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0910/c90000-10145630.html,2022-09-10,en.people.cn,0.625,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/chinese-cities-gather-pace-in-facilitating-rural-e-commerce,2022-03-18,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0317/c90000-9972221.html,2022-03-17,en.people.cn,0.7692307692307693,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/rich-ice-and-snow-resources-give-boost-to-the-development-of-sports-in-tibet,2022-03-27,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0326/c90000-10076209.html,2022-03-26,en.people.cn,0.76,People's Daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://www.ghanaiantimes.com.gh/control-of-congress-divided-after-expensive-us-midterm-elections,2022-11-18,ghanaiantimes.com.gh,Xinhua,http://en.people.cn/n3/2022/1117/c90000-10172824.html,2022-11-17,en.people.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://www.ghanaiantimes.com.gh/global-covid-19-pandemic-cases-surpass-600m,2022-09-07,ghanaiantimes.com.gh,,http://en.people.cn/n3/2022/0902/c90000-10142567.html,2022-09-02,en.people.cn,0.5,Xinhua,http://www.ecns.cn/news/society/2022-09-02/detail-ihccsiks1358103.shtml,2022-09-02,ecns.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,,,,,,unattributed
https://newsghana.com.gh/chinese-logistics-network-expands-markets-of-agricultural-products,2022-08-24,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0823/c90000-10138312.html,2022-08-23,en.people.cn,0.8571428571428571,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/intelligent-connected-vehicle-industry-picks-up-pace-in-e-chinas-suzhou,2022-08-15,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0813/c90000-10134898.html,2022-08-13,en.people.cn,0.7619047619047619,People's Daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/china-stress-its-commitment-to-push-ahead-peace-and-development-for-humanity-at-20th-cpc-national-congress,2022-11-01,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/1101/c90000-10165773.html,2022-11-01,en.people.cn,0.8064516129032258,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/china-keeps-contributing-to-world-economic-growth,2022-07-21,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0720/c90000-10125113.html,2022-07-20,en.people.cn,0.8,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/chinese-mexican-cultures-to-take-nourishment-through-exchanges-mutual-learning-mexican-archeologist,2022-10-20,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/1020/c90000-10161273.html,2022-10-20,en.people.cn,0.8275862068965517,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/just-ended-online-shopping-festival-releases-signal-of-consumption-recovery-in-china,2022-06-23,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0623/c90000-10113623.html,2022-06-23,en.people.cn,0.782608695652174,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/chinas-mars-rover-reveals-structure-of-martian-subsurface,2022-09-29,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0929/c90000-10153200.html,2022-09-29,en.people.cn,0.7619047619047619,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/chinese-time-honored-restaurants-glitter-with-new-vitality,2022-08-17,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0817/c90000-10136111.html,2022-08-17,en.people.cn,0.7727272727272727,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/china-launches-scientific-expedition-to-investigate-ice-carbon-storage-in-yangtze-headwaters,2022-08-03,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0803/c90000-10130611.html,2022-08-03,en.people.cn,0.7727272727272727,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/china-willing-to-work-with-the-international-community-to-promote-equality-mutual-learning-dialogue-and-inclusiveness-among-civilizations,2022-10-25,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/1025/c90000-10163139.html,2022-10-25,en.people.cn,0.7096774193548387,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/chinese-cultural-products-grow-popular-overseas,2022-08-15,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0813/c90000-10134896.html,2022-08-13,en.people.cn,0.75,People's Daily Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/open-air-cinemas-mirror-cultural-life-changes-in-tibet-autonomous-region,2022-08-08,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0806/c90000-10132062.html,2022-08-06,en.people.cn,0.7368421052631579,People's Daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/xis-trip-demonstrats-chinas-role-as-a-rational-confident-and-responsible-major-country,2022-11-23,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/1123/c90000-10175460.html,2022-11-23,en.people.cn,0.78125,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/rural-tourism-flourishes-in-china,2022-01-22,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0122/c90000-9948210.html,2022-01-22,en.people.cn,0.8076923076923077,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/brics-cooperation-boosts-common-development-global-recovery,2022-06-23,newsghana.com.gh,Xinhua,http://en.people.cn/n3/2022/0622/c90000-10112876.html,2022-06-22,en.people.cn,0.76,Xinhua,https://english.news.cn/20220622/c8072ec14f154b3192e6a1ccaecbe207/c.html,2022-06-22,english.news.cn,0.52,Xinhua,https://english.news.cn/20220621/0a97ecd4346f489790cbe31dd9afbc5f/c.html,2022-06-21,english.news.cn,0.76,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/china-resolute-to-share-market-opportunities-with-rest-of-world,2022-03-06,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0306/c90000-9966826.html,2022-03-06,en.people.cn,0.7727272727272727,People's Daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/culture-of-gypsies-of-the-sea-well-protected-in-chinas-hainan-province,2022-08-10,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0810/c90000-10133529.html,2022-08-10,en.people.cn,0.7368421052631579,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/china-indonesia-support-each-other-on-journeys-ahead-as-companions,2022-11-23,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/1119/c90000-10173716.html,2022-11-19,en.people.cn,0.75,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/china-ranks-first-in-world-in-numbers-of-moocs-and-viewers,2022-06-01,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0601/c90000-10104150.html,2022-06-01,en.people.cn,0.782608695652174,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
https://newsghana.com.gh/fifth-world-laureates-forum-held-in-shanghai,2022-11-12,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/1110/c90000-10169523.html,2022-11-10,en.people.cn,0.7619047619047619,People's Daily Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state-media
